country,year,iso3c,region,income,pop,gdp,gini,itnet_pop,high_tech,poverty,unemployement,gdpPercap
Turkmenistan,1989,TKM,Europe & Central Asia,Upper middle income,3585868,3006988217,NA,NA,NA,NA,NA,838.5663434
Turkmenistan,1990,TKM,Europe & Central Asia,Upper middle income,3683967,3189539641,NA,0,NA,NA,NA,865.789417
Turkmenistan,1991,TKM,Europe & Central Asia,Upper middle income,3789185,3208098919,NA,0,NA,NA,NA,846.6461572
Turkmenistan,1992,TKM,Europe & Central Asia,Upper middle income,3899843,3200539816,NA,0,NA,NA,NA,820.6842727
Turkmenistan,1993,TKM,Europe & Central Asia,Upper middle income,4010789,3179225949,NA,0,NA,NA,NA,792.6684621
Turkmenistan,1994,TKM,Europe & Central Asia,Upper middle income,4115102,2561118608,NA,0,NA,NA,NA,622.3706261
Turkmenistan,1995,TKM,Europe & Central Asia,Upper middle income,4207841,2482228440,NA,0,NA,NA,NA,589.905474
Turkmenistan,1996,TKM,Europe & Central Asia,Upper middle income,4287346,2378759975,NA,NA,NA,NA,NA,554.8327509
Turkmenistan,1997,TKM,Europe & Central Asia,Upper middle income,4355116,2450349634,NA,NA,NA,NA,NA,562.6370536
Turkmenistan,1998,TKM,Europe & Central Asia,Upper middle income,4413479,2605688065,40.8,NA,NA,NA,NA,590.393217
Turkmenistan,1999,TKM,Europe & Central Asia,Upper middle income,4466135,2450564468,NA,0.04502077,NA,NA,NA,548.6991476
Turkmenistan,2000,TKM,Europe & Central Asia,Upper middle income,4516133,2904662605,NA,0.133282183,NA,NA,NA,643.174726
Turkmenistan,2001,TKM,Europe & Central Asia,Upper middle income,4564083,3534803922,NA,0.175209518,NA,NA,NA,774.4828307
Turkmenistan,2002,TKM,Europe & Central Asia,Upper middle income,4610005,4461978499,NA,0.302132016,NA,NA,NA,967.8901647
Turkmenistan,2003,TKM,Europe & Central Asia,Upper middle income,4655743,5977560877,NA,0.425182632,NA,NA,NA,1283.911263
Turkmenistan,2004,TKM,Europe & Central Asia,Upper middle income,4703401,6838351088,NA,0.754053983,NA,NA,NA,1453.916238
Turkmenistan,2005,TKM,Europe & Central Asia,Upper middle income,4754646,8103901996,NA,0.997256559,NA,NA,NA,1704.417531
Turkmenistan,2006,TKM,Europe & Central Asia,Upper middle income,4810109,10276674365,NA,1.319573118,NA,NA,NA,2136.474322
Turkmenistan,2007,TKM,Europe & Central Asia,Upper middle income,4870141,12664165103,NA,1.406360688,NA,NA,NA,2600.369292
Turkmenistan,2008,TKM,Europe & Central Asia,Upper middle income,4935767,19271523179,NA,1.75,NA,NA,NA,3904.463719
Turkmenistan,2009,TKM,Europe & Central Asia,Upper middle income,5007954,20214385965,NA,1.95,NA,NA,4,4036.455999
Turkmenistan,2010,TKM,Europe & Central Asia,Upper middle income,5087213,22583157895,NA,3,NA,NA,4,4439.200382
Turkmenistan,2011,TKM,Europe & Central Asia,Upper middle income,5174085,29233333333,NA,5,NA,NA,NA,5649.952278
Turkmenistan,2012,TKM,Europe & Central Asia,Upper middle income,5267900,35164210526,NA,7.1958,NA,NA,NA,6675.185658
Turkmenistan,2013,TKM,Europe & Central Asia,Upper middle income,5366375,39197543860,NA,9.6,NA,NA,NA,7304.287132
Turkmenistan,2014,TKM,Europe & Central Asia,Upper middle income,5466328,43524210526,NA,12.2,NA,NA,NA,7962.239098
Turkmenistan,2015,TKM,Europe & Central Asia,Upper middle income,5565287,35799714286,NA,14.99677482,NA,NA,NA,6432.680702
Turkmenistan,2016,TKM,Europe & Central Asia,Upper middle income,5662372,36180000000,NA,17.99032446,NA,NA,NA,6389.548408
Turkmenistan,2017,TKM,Europe & Central Asia,Upper middle income,5757669,37926285714,NA,21.25099741,NA,NA,NA,6587.090316
Turkmenistan,2018,TKM,Europe & Central Asia,Upper middle income,5850908,40761142857,NA,NA,NA,NA,NA,6966.635411
Turkmenistan,2019,TKM,Europe & Central Asia,Upper middle income,5942089,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,2020,TKM,Europe & Central Asia,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,1973,TKM,Europe & Central Asia,Upper middle income,2390216,NA,NA,NA,NA,NA,NA,NA
Tunisia,1961,TUN,Middle East & North Africa,Lower middle income,4238142,NA,NA,NA,NA,NA,NA,NA
Tunisia,1962,TUN,Middle East & North Africa,Lower middle income,4305481,NA,NA,NA,NA,NA,NA,NA
Tunisia,1963,TUN,Middle East & North Africa,Lower middle income,4380068,NA,NA,NA,NA,NA,NA,NA
Tunisia,1960,TUN,Middle East & North Africa,Lower middle income,4178236,NA,NA,NA,NA,NA,NA,NA
Tunisia,1965,TUN,Middle East & North Africa,Lower middle income,4547941,991047619,NA,NA,NA,NA,NA,217.9112744
Tunisia,1966,TUN,Middle East & North Africa,Lower middle income,4641000,1040952381,NA,NA,NA,NA,NA,224.2948461
Tunisia,1967,TUN,Middle East & North Africa,Lower middle income,4740511,1085714286,NA,NA,NA,NA,NA,229.0289561
Tunisia,1964,TUN,Middle East & North Africa,Lower middle income,4461114,NA,NA,NA,NA,NA,NA,NA
Tunisia,1969,TUN,Middle East & North Africa,Lower middle income,4953390,1289904762,NA,NA,NA,NA,NA,260.4084802
Tunisia,1970,TUN,Middle East & North Africa,Lower middle income,5063809,1439238095,NA,NA,NA,NA,NA,284.2204545
Tunisia,1971,TUN,Middle East & North Africa,Lower middle income,5176295,1685217059,NA,NA,NA,NA,NA,325.5643387
Tunisia,1972,TUN,Middle East & North Africa,Lower middle income,5291338,2237476420,NA,NA,NA,NA,NA,422.8564533
Tunisia,1973,TUN,Middle East & North Africa,Lower middle income,5409343,2730787476,NA,NA,NA,NA,NA,504.8279387
Tunisia,1974,TUN,Middle East & North Africa,Lower middle income,5530975,3545933562,NA,NA,NA,NA,NA,641.1046086
Tunisia,1975,TUN,Middle East & North Africa,Lower middle income,5656914,4328610490,NA,NA,NA,NA,NA,765.1893753
Tunisia,1976,TUN,Middle East & North Africa,Lower middle income,5786478,4507929104,NA,NA,NA,NA,NA,779.0454063
Tunisia,1977,TUN,Middle East & North Africa,Lower middle income,5919965,5109324009,NA,NA,NA,NA,NA,863.0665907
Tunisia,1978,TUN,Middle East & North Africa,Lower middle income,6060151,5968044210,NA,NA,NA,NA,NA,984.8012384
Tunisia,1979,TUN,Middle East & North Africa,Lower middle income,6210756,7188191882,NA,NA,NA,NA,NA,1157.377923
Tunisia,1980,TUN,Middle East & North Africa,Lower middle income,6374039,8744134354,NA,NA,NA,NA,NA,1371.835716
Tunisia,1968,TUN,Middle East & North Africa,Lower middle income,4845219,1214666667,NA,NA,NA,NA,NA,250.6938627
Tunisia,1982,TUN,Middle East & North Africa,Lower middle income,6740529,8133401050,NA,NA,NA,NA,NA,1206.641356
Tunisia,1983,TUN,Middle East & North Africa,Lower middle income,6937331,8350176783,NA,NA,NA,NA,NA,1203.658407
Tunisia,1984,TUN,Middle East & North Africa,Lower middle income,7135270,8254891864,NA,NA,NA,NA,NA,1156.913735
Tunisia,1985,TUN,Middle East & North Africa,Lower middle income,7329594,8410185740,43.4,NA,NA,NA,NA,1147.428594
Tunisia,1986,TUN,Middle East & North Africa,Lower middle income,7517858,9018136020,NA,NA,NA,NA,NA,1199.561899
Tunisia,1987,TUN,Middle East & North Africa,Lower middle income,7700736,9696271268,NA,NA,NA,NA,NA,1259.135655
Tunisia,1988,TUN,Middle East & North Africa,Lower middle income,7880332,10096292842,NA,NA,NA,NA,NA,1281.201457
Tunisia,1989,TUN,Middle East & North Africa,Lower middle income,8060210,10102075213,NA,NA,NA,NA,16.12999916,1253.326553
Tunisia,1990,TUN,Middle East & North Africa,Lower middle income,8242496,12290568182,40.2,0,NA,NA,NA,1491.122129
Tunisia,1991,TUN,Middle East & North Africa,Lower middle income,8427857,13074782609,NA,0,NA,NA,NA,1551.376893
Tunisia,1992,TUN,Middle East & North Africa,Lower middle income,8613861,15497286296,NA,0,NA,NA,NA,1799.110329
Tunisia,1993,TUN,Middle East & North Africa,Lower middle income,8795932,14608946896,NA,0,NA,NA,NA,1660.875379
Tunisia,1981,TUN,Middle East & North Africa,Lower middle income,6551231,8428513568,NA,NA,NA,NA,NA,1286.554171
Tunisia,1995,TUN,Middle East & North Africa,Lower middle income,9125398,18030876599,41.7,0.011191954,NA,NA,NA,1975.900295
Tunisia,1996,TUN,Middle East & North Africa,Lower middle income,9267340,19587322786,NA,0.027615372,NA,NA,NA,2113.586292
Tunisia,1997,TUN,Middle East & North Africa,Lower middle income,9395123,20746360430,NA,0.043656974,NA,NA,15.93999958,2208.205303
Tunisia,1998,TUN,Middle East & North Africa,Lower middle income,9509857,21803372267,NA,0.107940957,NA,NA,NA,2292.712947
Tunisia,1999,TUN,Middle East & North Africa,Lower middle income,9613588,22943685719,NA,1.602494764,NA,NA,15.21000004,2386.589244
Tunisia,2000,TUN,Middle East & North Africa,Lower middle income,9708350,21473188882,40.8,2.750740293,NA,25.4,14.93999958,2211.826817
Tunisia,2001,TUN,Middle East & North Africa,Lower middle income,9793903,22066101341,NA,4.297966035,NA,NA,14.39999962,2253.04471
Tunisia,2002,TUN,Middle East & North Africa,Lower middle income,9871251,23142294436,NA,5.252887295,NA,NA,14.55000019,2344.413533
Tunisia,2003,TUN,Middle East & North Africa,Lower middle income,9945277,27453084983,NA,6.490845795,NA,NA,14.51000023,2760.414314
Tunisia,2004,TUN,Middle East & North Africa,Lower middle income,10022277,31183139301,NA,8.528817752,NA,NA,14.22999954,3111.382703
Tunisia,2005,TUN,Middle East & North Africa,Lower middle income,10106771,32273007554,37.7,9.655086542,NA,23.1,12.86999989,3193.206569
Tunisia,2006,TUN,Middle East & North Africa,Lower middle income,10201214,34378437265,NA,12.98640865,NA,NA,12.51000023,3370.033926
Tunisia,2007,TUN,Middle East & North Africa,Lower middle income,10304726,38908069299,NA,17.1,NA,NA,12.35999966,3775.75001
Tunisia,2008,TUN,Middle East & North Africa,Lower middle income,10414433,44856586316,NA,27.53,775079197,NA,12.43999958,4307.155878
Tunisia,2009,TUN,Middle East & North Africa,Lower middle income,10525694,43454935940,NA,34.07,746372378,NA,13.28999996,4128.462783
Tunisia,2010,TUN,Middle East & North Africa,Lower middle income,10635244,44050929160,35.8,36.8,999867622,20.5,13.05000019,4141.976353
Tunisia,2011,TUN,Middle East & North Africa,Lower middle income,10741880,45810626509,NA,39.1,1088158471,NA,18.32999992,4264.674946
Tunisia,2012,TUN,Middle East & North Africa,Lower middle income,10847002,45044112939,NA,41.4416,856102212,NA,17.62999916,4152.678587
Tunisia,2013,TUN,Middle East & North Africa,Lower middle income,10952951,46251061734,NA,43.8,805692837,NA,15.93000031,4222.703245
Tunisia,2014,TUN,Middle East & North Africa,Lower middle income,11063201,47632326088,NA,46.16,871477651,NA,NA,4305.474165
Tunisia,2015,TUN,Middle East & North Africa,Lower middle income,11179949,43173480832,32.8,46.49999434,838438493,15.2,15.15999985,3861.688531
Tunisia,2016,TUN,Middle East & North Africa,Lower middle income,11303946,41801210428,NA,49.59999484,879283155,NA,15.56000042,3697.930831
Tunisia,2017,TUN,Middle East & North Africa,Lower middle income,11433443,39802430355,NA,55.50015506,850853009,NA,15.32999992,3481.228739
Tunisia,2018,TUN,Middle East & North Africa,Lower middle income,11565204,39770297329,NA,64.19081023,832918092,NA,15.46000004,3438.789089
Tunisia,2019,TUN,Middle East & North Africa,Lower middle income,11694719,38796687568,NA,66.6999983,840507140,NA,15.13000011,3317.453593
Tunisia,2020,TUN,Middle East & North Africa,Lower middle income,NA,NA,NA,NA,NA,NA,NA,NA
Tunisia,1994,TUN,Middle East & North Africa,Lower middle income,8967916,15632463424,NA,0.007379544,NA,NA,NA,1743.154533
Tonga,1961,TON,East Asia & Pacific,Upper middle income,63715,NA,NA,NA,NA,NA,NA,NA
Tonga,1962,TON,East Asia & Pacific,Upper middle income,66235,NA,NA,NA,NA,NA,NA,NA
Tonga,1963,TON,East Asia & Pacific,Upper middle income,68981,NA,NA,NA,NA,NA,NA,NA
Tonga,1964,TON,East Asia & Pacific,Upper middle income,71741,NA,NA,NA,NA,NA,NA,NA
Tonga,1965,TON,East Asia & Pacific,Upper middle income,74345,NA,NA,NA,NA,NA,NA,NA
Tonga,1966,TON,East Asia & Pacific,Upper middle income,76771,NA,NA,NA,NA,NA,NA,NA
Tonga,1967,TON,East Asia & Pacific,Upper middle income,79029,NA,NA,NA,NA,NA,NA,NA
Tonga,1968,TON,East Asia & Pacific,Upper middle income,81079,NA,NA,NA,NA,NA,NA,NA
Tonga,1969,TON,East Asia & Pacific,Upper middle income,82855,NA,NA,NA,NA,NA,NA,NA
Tonga,1970,TON,East Asia & Pacific,Upper middle income,84351,NA,NA,NA,NA,NA,NA,NA
Tonga,1971,TON,East Asia & Pacific,Upper middle income,85499,NA,NA,NA,NA,NA,NA,NA
Tonga,1972,TON,East Asia & Pacific,Upper middle income,86323,NA,NA,NA,NA,NA,NA,NA
Tonga,1960,TON,East Asia & Pacific,Upper middle income,61577,NA,NA,NA,NA,NA,NA,NA
Tonga,1974,TON,East Asia & Pacific,Upper middle income,87582,NA,NA,NA,NA,NA,NA,NA
Tonga,1975,TON,East Asia & Pacific,Upper middle income,88318,32506741.72,NA,NA,NA,NA,NA,368.0647401
Tonga,1976,TON,East Asia & Pacific,Upper middle income,89234,30036416.96,NA,NA,NA,NA,NA,336.6028303
Tonga,1977,TON,East Asia & Pacific,Upper middle income,90273,34139387.89,NA,NA,NA,NA,NA,378.179388
Tonga,1978,TON,East Asia & Pacific,Upper middle income,91335,41567471.67,NA,NA,NA,NA,NA,455.1099981
Tonga,1979,TON,East Asia & Pacific,Upper middle income,92268,44667002.01,NA,NA,NA,NA,NA,484.1006851
Tonga,1980,TON,East Asia & Pacific,Upper middle income,92971,53260077.43,NA,NA,NA,NA,NA,572.8676408
Tonga,1981,TON,East Asia & Pacific,Upper middle income,93409,62242013.33,NA,NA,NA,NA,NA,666.3385041
Tonga,1982,TON,East Asia & Pacific,Upper middle income,93641,62068161.07,NA,NA,NA,NA,NA,662.8310363
Tonga,1983,TON,East Asia & Pacific,Upper middle income,93729,60863963.96,NA,NA,NA,NA,NA,649.3610725
Tonga,1984,TON,East Asia & Pacific,Upper middle income,93788,64248354.54,NA,NA,NA,NA,NA,685.038113
Tonga,1985,TON,East Asia & Pacific,Upper middle income,93896,60058663.31,NA,NA,NA,NA,NA,639.6296255
Tonga,1986,TON,East Asia & Pacific,Upper middle income,94088,68195855.61,NA,NA,NA,NA,NA,724.8092808
Tonga,1987,TON,East Asia & Pacific,Upper middle income,94321,81667133.45,NA,NA,NA,NA,NA,865.8425319
Tonga,1988,TON,East Asia & Pacific,Upper middle income,94591,106657267.4,NA,NA,NA,NA,NA,1127.562531
Tonga,1989,TON,East Asia & Pacific,Upper middle income,94851,106344855,NA,NA,NA,NA,NA,1121.178005
Tonga,1990,TON,East Asia & Pacific,Upper middle income,95069,113563821.6,NA,0,NA,NA,4.159999847,1194.541034
Tonga,1991,TON,East Asia & Pacific,Upper middle income,95246,132201141.4,NA,0,NA,NA,NA,1387.996781
Tonga,1992,TON,East Asia & Pacific,Upper middle income,95399,137066290.6,NA,0,NA,NA,NA,1436.76863
Tonga,1993,TON,East Asia & Pacific,Upper middle income,95557,138489884.4,NA,0,NA,NA,1.299999952,1449.290836
Tonga,1994,TON,East Asia & Pacific,Upper middle income,95739,195990967,NA,0,NA,NA,NA,2047.13823
Tonga,1995,TON,East Asia & Pacific,Upper middle income,95976,208871687.6,NA,0.12323112,NA,NA,NA,2176.290818
Tonga,1996,TON,East Asia & Pacific,Upper middle income,96273,222100545.6,NA,0.163793456,NA,NA,NA,2306.986856
Tonga,1997,TON,East Asia & Pacific,Upper middle income,96619,214991477.8,NA,0.510866122,NA,NA,NA,2225.146998
Tonga,1998,TON,East Asia & Pacific,Upper middle income,97032,191504899.6,NA,0.765134358,NA,NA,NA,1973.626223
Tonga,1999,TON,East Asia & Pacific,Upper middle income,97482,199214621.1,NA,1.01796712,NA,NA,NA,2043.604164
Tonga,2000,TON,East Asia & Pacific,Upper middle income,97973,204849594.9,37.7,2.434398044,NA,16.2,NA,2090.878047
Tonga,2001,TON,East Asia & Pacific,Upper middle income,98487,181116944.4,NA,2.825371839,NA,NA,NA,1838.993414
Tonga,2002,TON,East Asia & Pacific,Upper middle income,99022,182763673.2,NA,2.907297316,NA,NA,NA,1845.687556
Tonga,2003,TON,East Asia & Pacific,Upper middle income,99589,202246980.2,NA,2.985817368,NA,NA,5.179999828,2030.816458
Tonga,2004,TON,East Asia & Pacific,Upper middle income,100218,230657956.8,NA,3.952373895,NA,NA,NA,2301.562163
Tonga,2005,TON,East Asia & Pacific,Upper middle income,100905,261797595.1,NA,4.907782762,NA,NA,NA,2594.495765
Tonga,2006,TON,East Asia & Pacific,Upper middle income,101706,292232126.6,NA,5.853944095,NA,NA,1.090000033,2873.302721
Tonga,2007,TON,East Asia & Pacific,Upper middle income,102581,298513956.2,NA,7.179865329,NA,NA,NA,2910.031645
Tonga,2008,TON,East Asia & Pacific,Upper middle income,103379,344428609,NA,8.110769944,NA,NA,NA,3331.707687
Tonga,2009,TON,East Asia & Pacific,Upper middle income,103890,312377379.3,37.5,10,8644,22.5,NA,3006.808926
Tonga,2010,TON,East Asia & Pacific,Upper middle income,103986,366840012.4,NA,16,242,NA,NA,3527.782706
Tonga,2011,TON,East Asia & Pacific,Upper middle income,103562,414523388.5,NA,25,1264,NA,NA,4002.659165
Tonga,2012,TON,East Asia & Pacific,Upper middle income,102737,470714083.4,NA,30,152533,NA,NA,4581.738647
Tonga,2013,TON,East Asia & Pacific,Upper middle income,101768,450643615.2,NA,32.75396061,56676,NA,NA,4428.146521
Tonga,2014,TON,East Asia & Pacific,Upper middle income,101028,439878828,NA,35.95444145,28003,NA,NA,4354.028863
Tonga,2015,TON,East Asia & Pacific,Upper middle income,100781,437006227.2,37.6,38.65127243,NA,NA,NA,4336.196576
Tonga,2016,TON,East Asia & Pacific,Upper middle income,101133,420540178.6,NA,39.95,NA,NA,NA,4158.288378
Tonga,2017,TON,East Asia & Pacific,Upper middle income,101998,460379145,NA,41.24872764,NA,NA,NA,4513.609531
Tonga,2018,TON,East Asia & Pacific,Upper middle income,103197,489235527.4,NA,NA,NA,NA,3.069999933,4740.792149
Tonga,2019,TON,East Asia & Pacific,Upper middle income,104494,512350059.4,NA,NA,NA,NA,NA,4903.152903
Tonga,2020,TON,East Asia & Pacific,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA
Tonga,1973,TON,East Asia & Pacific,Upper middle income,86962,NA,NA,NA,NA,NA,NA,NA
Turkey,1960,TUR,Europe & Central Asia,Upper middle income,27472345,13995067818,NA,NA,NA,NA,NA,509.4238522
Turkey,1961,TUR,Europe & Central Asia,Upper middle income,28146910,7988888889,NA,NA,NA,NA,NA,283.8282742
Turkey,1962,TUR,Europe & Central Asia,Upper middle income,28832827,8922222222,NA,NA,NA,NA,NA,309.4466672
Turkey,1964,TUR,Europe & Central Asia,Upper middle income,30244261,11177777778,NA,NA,NA,NA,NA,369.583432
Turkey,1965,TUR,Europe & Central Asia,Upper middle income,30972994,11966666667,NA,NA,NA,NA,NA,386.3580856
Turkey,1966,TUR,Europe & Central Asia,Upper middle income,31717507,14100000000,NA,NA,NA,NA,NA,444.5494408
Turkey,1963,TUR,Europe & Central Asia,Upper middle income,29531365,10355555556,NA,NA,NA,NA,NA,350.6629496
Turkey,1968,TUR,Europe & Central Asia,Upper middle income,33256464,17500000000,NA,NA,NA,NA,NA,526.2134904
Turkey,1969,TUR,Europe & Central Asia,Upper middle income,34055390,19466666667,NA,NA,NA,NA,NA,571.617787
Turkey,1970,TUR,Europe & Central Asia,Upper middle income,34876303,17086956522,NA,NA,NA,NA,NA,489.9302693
Turkey,1971,TUR,Europe & Central Asia,Upper middle income,35720599,16256619964,NA,NA,NA,NA,NA,455.1049092
Turkey,1972,TUR,Europe & Central Asia,Upper middle income,36587261,20431095406,NA,NA,NA,NA,NA,558.4210145
Turkey,1973,TUR,Europe & Central Asia,Upper middle income,37472336,25724381625,NA,NA,NA,NA,NA,686.4899382
Turkey,1974,TUR,Europe & Central Asia,Upper middle income,38370283,35599913836,NA,NA,NA,NA,NA,927.7990948
Turkey,1975,TUR,Europe & Central Asia,Upper middle income,39277258,44633707243,NA,NA,NA,NA,NA,1136.375336
Turkey,1976,TUR,Europe & Central Asia,Upper middle income,40189567,51280134554,NA,NA,NA,NA,NA,1275.956383
Turkey,1977,TUR,Europe & Central Asia,Upper middle income,41108297,58676813687,NA,NA,NA,NA,NA,1427.371552
Turkey,1978,TUR,Europe & Central Asia,Upper middle income,42039992,65147022486,NA,NA,NA,NA,NA,1549.644027
Turkey,1979,TUR,Europe & Central Asia,Upper middle income,42994041,89394085658,NA,NA,NA,NA,NA,2079.220366
Turkey,1967,TUR,Europe & Central Asia,Upper middle income,32477992,15644444444,NA,NA,NA,NA,NA,481.6937095
Turkey,1981,TUR,Europe & Central Asia,Upper middle income,44988414,71040020140,NA,NA,NA,NA,NA,1579.073673
Turkey,1982,TUR,Europe & Central Asia,Upper middle income,46025411,64546332581,NA,NA,NA,NA,10.93000031,1402.406435
Turkey,1983,TUR,Europe & Central Asia,Upper middle income,47073472,61678280115,NA,NA,NA,NA,12.06000042,1310.255596
Turkey,1984,TUR,Europe & Central Asia,Upper middle income,48114155,59989909458,NA,NA,NA,NA,11.92000008,1246.824546
Turkey,1985,TUR,Europe & Central Asia,Upper middle income,49133937,67234948265,NA,NA,NA,NA,11.21000004,1368.401402
Turkey,1986,TUR,Europe & Central Asia,Upper middle income,50128541,75728009963,NA,NA,NA,NA,NA,1510.676522
Turkey,1987,TUR,Europe & Central Asia,Upper middle income,51100924,87172789528,43.5,NA,NA,NA,NA,1705.894585
Turkey,1988,TUR,Europe & Central Asia,Upper middle income,52053765,90852814005,NA,NA,NA,NA,8.039999962,1745.364893
Turkey,1989,TUR,Europe & Central Asia,Upper middle income,52992487,1.07143E+11,NA,NA,NA,NA,8.260000229,2021.859224
Turkey,1990,TUR,Europe & Central Asia,Upper middle income,53921760,1.50676E+11,NA,0,NA,NA,8.020000458,2794.35039
Turkey,1991,TUR,Europe & Central Asia,Upper middle income,54840590,1.50028E+11,NA,0,NA,NA,8.210000038,2735.707864
Turkey,1992,TUR,Europe & Central Asia,Upper middle income,55748948,1.58459E+11,NA,0,NA,NA,8.510000229,2842.369876
Turkey,1980,TUR,Europe & Central Asia,Upper middle income,43975971,68789289566,NA,NA,NA,NA,NA,1564.247201
Turkey,1994,TUR,Europe & Central Asia,Upper middle income,57564204,1.3069E+11,41.3,0.049869182,NA,NA,8.579999924,2270.337523
Turkey,1995,TUR,Europe & Central Asia,Upper middle income,58486456,1.69486E+11,NA,0.081691205,NA,NA,7.639999866,2897.866491
Turkey,1996,TUR,Europe & Central Asia,Upper middle income,59423282,1.81476E+11,NA,0.192724936,NA,NA,6.630000114,3053.947025
Turkey,1997,TUR,Europe & Central Asia,Upper middle income,60372568,1.89835E+11,NA,0.473695432,NA,NA,6.840000153,3144.385859
Turkey,1998,TUR,Europe & Central Asia,Upper middle income,61329676,2.75967E+11,NA,0.698805129,NA,NA,6.889999866,4499.736701
Turkey,1999,TUR,Europe & Central Asia,Upper middle income,62287397,2.56386E+11,NA,2.292117685,NA,NA,7.690000057,4116.170165
Turkey,2000,TUR,Europe & Central Asia,Upper middle income,63240194,2.74303E+11,NA,3.761685035,NA,NA,6.5,4337.478141
Turkey,2001,TUR,Europe & Central Asia,Upper middle income,64192243,2.01753E+11,NA,5.189481461,NA,25,8.380000114,3142.95519
Turkey,2002,TUR,Europe & Central Asia,Upper middle income,65145367,2.40249E+11,41.4,11.38,NA,NA,10.35999966,3687.890278
Turkey,2003,TUR,Europe & Central Asia,Upper middle income,66089402,3.14595E+11,42.2,12.33,NA,NA,10.53999996,4760.148949
Turkey,2004,TUR,Europe & Central Asia,Upper middle income,67010930,4.08865E+11,41.3,14.58,NA,NA,10.84000015,6101.471608
Turkey,2005,TUR,Europe & Central Asia,Upper middle income,67903469,5.06315E+11,42.6,15.46,NA,18.6,10.64000034,7456.387715
Turkey,2006,TUR,Europe & Central Asia,Upper middle income,68756810,5.57076E+11,39.6,18.24,NA,16.3,8.720000267,8102.121489
Turkey,2007,TUR,Europe & Central Asia,Upper middle income,69581848,6.81321E+11,38.4,28.63,1885162261,16.7,8.869999886,9791.651574
Turkey,2008,TUR,Europe & Central Asia,Upper middle income,70418604,7.70449E+11,39,34.37,1930191471,17.1,9.710000038,10940.99125
Turkey,2009,TUR,Europe & Central Asia,Upper middle income,71321399,6.49289E+11,39,36.4,1583107140,16.9,12.55000019,9103.709879
Turkey,2010,TUR,Europe & Central Asia,Upper middle income,72326988,7.76968E+11,38.8,39.82,1948819658,16.1,10.65999985,10742.43007
Turkey,2011,TUR,Europe & Central Asia,Upper middle income,73443863,8.38786E+11,40,43.06571043,2206768903,16.3,8.800000191,11420.77326
Turkey,2012,TUR,Europe & Central Asia,Upper middle income,74653016,8.80556E+11,40.2,45.13,2337357015,15,8.149999619,11795.31671
Turkey,2013,TUR,Europe & Central Asia,Upper middle income,75928564,9.57799E+11,40.2,46.25,2651883539,15,8.729999542,12614.48026
Turkey,2014,TUR,Europe & Central Asia,Upper middle income,77231907,9.38934E+11,41.2,51.04,2825810286,14.7,9.880000114,12157.33796
Turkey,2015,TUR,Europe & Central Asia,Upper middle income,78529409,8.64314E+11,42.9,53.74497914,2773458779,14.3,10.23999977,11006.24974
Turkey,2016,TUR,Europe & Central Asia,Upper middle income,79821724,8.69683E+11,41.9,58.34773401,2703152465,13.5,10.84000015,10895.31869
Turkey,2017,TUR,Europe & Central Asia,Upper middle income,81101892,8.58989E+11,41.4,64.68461768,3500896134,13.9,10.81999969,10591.47437
Turkey,2018,TUR,Europe & Central Asia,Upper middle income,82319724,7.78382E+11,41.9,71.04276107,3116828012,14.4,10.89000034,9455.593654
Turkey,2019,TUR,Europe & Central Asia,Upper middle income,83429615,7.61425E+11,41.9,73.97670403,4302100256,NA,13.67000008,9126.561346
Turkey,2020,TUR,Europe & Central Asia,Upper middle income,NA,NA,NA,NA,NA,NA,NA,NA
Turkey,1993,TUR,Europe & Central Asia,Upper middle income,56653804,1.8017E+11,NA,0.008457732,NA,NA,8.960000038,3180.187801
Trinidad and Tobago,1961,TTO,Latin America & Caribbean,High income,864818,584961208.7,NA,NA,NA,NA,NA,676.3980498
Trinidad and Tobago,1962,TTO,Latin America & Caribbean,High income,879441,619319197.3,NA,NA,NA,NA,NA,704.2191544
Trinidad and Tobago,1963,TTO,Latin America & Caribbean,High income,891944,678235373,NA,NA,NA,NA,NA,760.4012954
Trinidad and Tobago,1960,TTO,Latin America & Caribbean,High income,847979,535670127.7,NA,NA,NA,NA,NA,631.702115
Trinidad and Tobago,1965,TTO,Latin America & Caribbean,High income,911737,736568861.9,NA,NA,NA,NA,NA,807.8742685
Trinidad and Tobago,1966,TTO,Latin America & Caribbean,High income,919217,723735635.5,NA,NA,NA,NA,NA,787.3392632
Trinidad and Tobago,1967,TTO,Latin America & Caribbean,High income,925235,761981474,NA,NA,NA,NA,NA,823.5545283
Trinidad and Tobago,1964,TTO,Latin America & Caribbean,High income,902613,711893367.6,NA,NA,NA,NA,NA,788.7027636
Trinidad and Tobago,1969,TTO,Latin America & Caribbean,High income,937186,779200000,NA,NA,NA,NA,13.17000008,831.4251387
Trinidad and Tobago,1970,TTO,Latin America & Caribbean,High income,945360,821850000,NA,NA,NA,NA,12.76000023,869.3513582
Trinidad and Tobago,1971,TTO,Latin America & Caribbean,High income,955741,896754316.7,NA,NA,NA,NA,13.02999973,938.2817277
